hhid,hh_members,relation,gender,dob_gc,hh_education,marital_status,no_of_marriage,main_occupation,longitude,latitude,altitude,kebele,Q401,Q406,Q301,Q302,Q304,Q306,Q307,Q308m,Qsou_inform,Qtransport,house_equipment,Qanimal,Q3098,Q3099,Q30910,Q30911,Q3098n,Q3099n,Q30910n,Q30911n,Q30912n,Q30913n,Q30914n,Q30915n
DT1200104,7.0,1.0,1.0,2/22/1975,1.0,1.0,1.0,2.0,37.97006,12.91881,1929.0,DT12,0.0,0.0,1,1,1,4,2,0,0,0,1,3,1,0,1,1,2,0,1,1,2,0,0.0,0.0
DT1200105,7.0,1.0,1.0,1/23/1950,1.0,1.0,1.0,2.0,37.96438,12.92152,1969.0,DT12,0.0,0.0,1,1,1,4,1,3,0,0,1,2,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT1200106,6.0,1.0,1.0,12/12/1956,1.0,1.0,3.0,2.0,37.96427,12.92163,1969.0,DT12,0.0,0.0,1,1,1,3,2,0,0,0,0,2,1,0,0,1,1,0,0,2,0,0,0.0,0.0
DT1200107,2.0,1.0,1.0,1/29/1985,2.0,1.0,1.0,2.0,37.97306,12.91895,1941.0,DT12,0.0,0.0,1,1,1,3,2,0,0,1,1,3,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT1200108,3.0,1.0,1.0,9/2/1985,1.0,1.0,1.0,2.0,37.96385,12.92159,1982.0,DT12,0.0,0.0,1,1,1,3,2,0,0,0,1,3,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT1200109,4.0,1.0,1.0,1/25/1944,1.0,1.0,3.0,2.0,37.96393,12.92153,1978.0,DT12,0.0,0.0,1,1,1,3,2,0,0,1,0,4,1,1,1,1,1,1,1,1,0,0,0.0,0.0
DT1200110,8.0,1.0,1.0,1/20/1965,2.0,1.0,2.0,2.0,37.95984,12.92168,1898.0,DT12,0.0,0.0,1,1,1,3,2,1,0,0,1,3,1,0,1,1,1,0,2,2,3,0,0.0,0.0
DT1200111,5.0,1.0,1.0,2/22/1978,2.0,1.0,2.0,2.0,37.96022,12.92237,1966.0,DT12,0.0,0.0,1,1,1,3,1,1,0,0,1,3,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT1200112,3.0,1.0,0.0,10/13/1992,3.0,3.0,2.0,2.0,37.95996,12.92341,1962.0,DT12,0.0,0.0,1,1,1,3,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0
DT1200113,4.0,1.0,1.0,1/23/1989,4.0,1.0,2.0,2.0,37.95972,12.92322,1960.0,DT12,0.0,0.0,1,1,1,3,2,0,0,0,1,2,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT1200114,6.0,1.0,0.0,11/6/1977,1.0,3.0,1.0,2.0,37.9594,12.92337,1959.0,DT12,0.0,0.0,1,1,1,3,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0
DT1200115,7.0,1.0,1.0,9/26/1950,1.0,1.0,1.0,2.0,37.95976,12.92324,1956.0,DT12,0.0,0.0,1,1,1,3,2,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0
DT1200116,7.0,1.0,1.0,5/20/1977,2.0,1.0,1.0,2.0,37.96021,12.9237,1940.0,DT12,0.0,0.0,1,1,1,3,1,2,0,1,1,4,1,1,1,1,1,1,1,1,1,0,0.0,0.0
DT1200117,4.0,1.0,1.0,7/23/1974,1.0,1.0,1.0,2.0,37.96022,12.92375,1940.0,DT12,0.0,0.0,1,1,1,3,2,2,0,0,1,2,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT1200118,5.0,1.0,1.0,8/11/1953,1.0,1.0,1.0,2.0,37.96429000000001,12.92261,1946.0,DT12,0.0,0.0,1,1,1,4,2,1,0,0,1,3,1,0,1,1,1,0,1,1,1,0,0.0,0.0
DT1200119,2.0,1.0,0.0,1/24/1944,1.0,4.0,1.0,2.0,37.96454,12.92756,1918.0,DT12,0.0,0.0,1,1,1,3,2,1,0,0,0,2,1,0,0,1,2,0,0,1,0,0,0.0,0.0
DT1200120,8.0,1.0,1.0,1/9/1955,2.0,1.0,3.0,2.0,37.9648,12.9277,1916.0,DT12,0.0,0.0,1,1,1,3,2,0,0,0,0,3,1,0,1,1,2,0,1,2,0,0,0.0,0.0
DT1200122,7.0,1.0,1.0,1/24/1961,1.0,1.0,1.0,2.0,37.9676,12.9317,1951.0,DT12,0.0,0.0,0,1,1,4,1,0,0,1,1,3,1,1,0,1,1,1,0,1,1,0,0.0,0.0
DT1200123,3.0,1.0,1.0,9/16/1974,1.0,1.0,3.0,2.0,37.96601,12.92941,1920.0,DT12,0.0,0.0,1,1,1,3,1,1,0,1,0,3,1,1,0,1,1,1,0,2,0,0,0.0,0.0
DT1200124,6.0,1.0,1.0,1/10/1959,1.0,1.0,4.0,2.0,37.96568,12.92932,1925.0,DT12,0.0,0.0,1,1,1,3,2,1,0,1,1,3,1,1,1,0,3,1,1,0,1,0,0.0,0.0
DT1200125,7.0,1.0,1.0,2/22/1978,2.0,1.0,4.0,2.0,37.93186,12.94489,2487.0,DT12,0.0,0.0,1,1,1,4,2,0,0,0,1,3,1,0,1,1,4,0,2,2,1,0,0.0,0.0
DT1200126,5.0,1.0,1.0,4/11/1987,5.0,1.0,1.0,2.0,37.96534000000001,12.93056,1941.0,DT12,0.0,0.0,0,1,1,4,2,0,0,1,1,4,1,1,1,1,2,2,1,2,1,0,0.0,0.0
DT1200127,7.0,1.0,1.0,9/11/1969,1.0,1.0,2.0,2.0,37.96668,12.93093,1912.0,DT12,0.0,0.0,1,1,1,3,2,1,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT1200128,8.0,1.0,1.0,2/22/1975,1.0,1.0,2.0,2.0,37.96538,12.93073,1936.0,DT12,0.0,0.0,0,1,1,3,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0
DT1200129,2.0,1.0,0.0,2/23/1980,1.0,2.0,0.0,13.0,37.96511,12.93114,1943.0,DT12,0.0,0.0,1,1,1,4,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0
DT1200130,4.0,1.0,1.0,9/2/1988,1.0,1.0,3.0,2.0,37.9652,12.93147,1941.0,DT12,0.0,0.0,1,1,1,3,1,1,0,0,1,2,1,0,0,1,1,0,0,1,1,0,0.0,0.0
DT1200131,3.0,1.0,1.0,1/24/1990,1.0,1.0,1.0,2.0,37.96508,12.93111,1945.0,DT12,0.0,0.0,1,1,1,3,2,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT1200132,6.0,1.0,1.0,1/26/1985,1.0,1.0,3.0,1.0,37.96524,12.93217,1929.0,DT12,0.0,0.0,1,1,1,3,2,1,0,0,1,2,1,0,0,1,4,0,0,1,1,0,0.0,0.0
DT1200133,3.0,1.0,1.0,2/24/2024,1.0,1.0,2.0,0.0,37.94892,12.96448,2362.0,DT12,0.0,0.0,1,1,1,4,1,0,0,1,1,2,0,1,1,0,0,1,1,0,1,0,0.0,0.0
DT1200134,5.0,1.0,1.0,4/7/1990,3.0,1.0,2.0,2.0,37.96529,12.93222,1923.0,DT12,0.0,0.0,1,1,1,3,2,1,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0.0,0.0
DT1200135,6.0,1.0,1.0,1/24/1968,2.0,1.0,2.0,2.0,37.96502,12.9325,1930.0,DT12,0.0,0.0,1,1,1,3,2,0,0,1,1,4,1,1,1,1,2,1,1,1,1,0,0.0,0.0
