hhid,longitude,latitude,altitude,kebele
DT1300792,37.89642,12.97294,2,DT13
DT1300790,37.8964,12.97292,2,DT13
DT1300791,37.8964,12.97292,2,DT13
DT1300789,37.894890000000004,12.97303,2,DT13
DT1301378,37.89093,12.97302,2,DT13
DT1300788,37.890879999999996,12.97298,2,DT13
DT1300787,37.891940000000005,12.97202,2,DT13
DT1300786,37.89195,12.97212,2,DT13
DT1301375,37.89225,12.972000000000001,2,DT13
DT1300785,37.89235,12.971969999999999,2,DT13
DT1301374,37.892720000000004,12.97229,2,DT13
DT1300784,37.89265,12.97235,2,DT13
DT1300783,37.89262,12.97223,2,DT13
DT1301373,37.89274,12.97207,2,DT13
DT1300782,37.09284,12.97204,2,DT13
DT1300781,37.892590000000006,12.9714,2,DT13
DT1300780,37.89225,12.97119,2,DT13
DT1300779,37.89237,12.97118,2,DT13
DT1301371,37.89225,12.97113,2,DT13
DT1301376,37.89224,12.96972,2,DT13
DT1300778,37.892379999999996,12.97118,2,DT13
DT1300777,37.89188,12.97137,2,DT13
DT1300776,37.8919,12.97073,2,DT13
DT1300775,37.8914,12.97022,2,DT13
DT1300774,37.89115,12.97017,2,DT13
DT1300773,37.891090000000005,12.970139999999999,2,DT13
DT1300772,37.8908,12.97005,2,DT13
DT1300771,37.89055,12.97011,2,DT13
DT1301368,37.89077,12.97025,2,DT13
DT1300770,37.89143,12.9708,2,DT13
DT1301508,37.8914,12.970939999999999,2,DT13
DT1300769,37.891459999999995,12.970839999999999,2,DT13
DT1300768,37.89132,12.97118,2,DT13
DT1300767,37.89125,12.97095,2,DT13
DT1300766,37.891009999999994,12.97073,2,DT13
DT1300765,37.89079,12.97055,2,DT13
DT1301367,37.890679999999996,12.97032,2,DT13
DT1300764,37.89051,12.9741,2,DT13
DT1300763,37.89032,12.970460000000001,2,DT13
DT1301366,37.89043,12.970410000000001,2,DT13
DT1300762,37.8904,12.97034,2,DT13
DT1301365,37.89005,12.97074,2,DT13
DT1300761,37.89053,12.97023,2,DT13
DT1300760,37.8936,12.970080000000001,2,DT13
DT1300759,37.89033,12.97006,2,DT13
DT1300758,37.89038,12.970080000000001,2,DT13
DT1300757,37.88967,12.97012,2,DT13
DT1300756,37.88969,12.97056,2,DT13
DT1300755,37.88964,12.96982,2,DT13
DT1301364,37.89488,12.97118,2,DT13
DT1300754,37.890029999999996,12.96991,2,DT13
DT0501476,37.85318,13.03835,2,DT05
DT1300753,37.88906,12.96988,2,DT13
DT1300752,37.89031,12.96963,2,DT13
DT1300751,37.8906,12.96999,2,DT13
DT1300750,37.89079,12.9699,2,DT13
DT1300749,37.89072,12.96985,2,DT13
DT1301363,37.89063,12.96963,2,DT13
DT1300748,37.890570000000004,12.969710000000001,2,DT13
DT1300747,37.89058,12.96968,2,DT13
DT1300746,37.89095,12.96979,2,DT13
DT1300745,37.8991,12.96982,2,DT13
DT1300744,37.879112,12.978949,2,DT13
DT1300743,37.89114,12.98949,2,DT13
DT1300742,37.89135,12.96972,2,DT13
DT1300741,37.89139,12.96977,2,DT13
DT1300740,37.89196,12.96999,2,DT13
DT1300739,37.89213,12.970239999999999,2,DT13
DT1300738,37.892179999999996,12.970139999999999,2,DT13
DT1300737,37.89325,12.9701,2,DT13
DT1300736,37.892540000000004,12.969660000000001,2,DT13
DT1300735,37.892509999999994,12.96965,2,DT13
DT1300734,37.89261,12.96965,2,DT13
DT1300732,37.89201,12.9694,2,DT13
DT1300733,37.872009999999996,12.9794,2,DT13
DT1300731,37.89203,12.96932,2,DT13
DT1300730,37.891529999999996,12.96918,2,DT13
DT1300729,37.891290000000005,12.96916,2,DT13
DT1300728,37.8912,12.96897,2,DT13
DT1300727,37.891009999999994,12.96899,2,DT13
DT1300726,37.89063,12.96879,2,DT13
DT1300725,37.891940000000005,12.966439999999999,2,DT13
DT1300724,37.891529999999996,12.966460000000001,2,DT13
DT1301361,37.89134,12.96641,2,DT13
DT1300723,37.89138,12.96618,2,DT13
DT1300722,37.89262,12.96567,2,DT13
DT1300721,37.89266,12.96578,2,DT13
DT1300720,37.892759999999996,12.96578,2,DT13
DT1300719,37.89307,12.965689999999999,2,DT13
DT1300718,37.89332,12.96575,2,DT13
DT1300717,37.89629,12.96609,2,DT13
DT1301377,37.89063,12.96963,2,DT13
DT1300716,37.89648,12.975060000000001,2,DT13
DT1300715,37.896390000000004,12.9642,1,DT13
DT1300714,37.89611,12.96466,2,DT13
DT1301360,37.89614,12.96477,2,DT13
DT1300713,37.89584,12.96476,2,DT13
DT1301359,37.896029999999996,12.964780000000001,2,DT13
DT1300712,37.895790000000005,12.964739999999999,2,DT13
DT1300711,37.89582,12.94464,2,DT13
DT1300710,37.89561,12.96415,2,DT13
DT1300709,37.894909999999996,12.96368,2,DT13
DT1300708,37.89481,12.963460000000001,2,DT13
DT1300707,37.89455,12.963389999999999,2,DT13
DT1300706,37.8895,12.96269,2,DT13
DT1300705,37.89035,12.96272,2,DT13
DT1300704,37.89067,12.96293,2,DT13
DT1300703,37.89075,12.9632,2,DT13
DT1300702,37.89078,12.966289999999999,2,DT13
DT1300701,37.89079,12.96294,2,DT13
DT1300700,37.89033,12.96216,2,DT13
DT1300699,37.89036,12.96088,2,DT13
DT1300698,37.89066,12.96071,2,DT13
DT1300697,37.89334,12.9611,2,DT13
DT1300696,37.894,12.96005,2,DT13
DT1301362,37.89131,12.9671,2,DT13
DT1300695,37.8941,12.95995,2,DT13
DT1301358,37.89205,12.96204,2,DT13
DT1300694,37.89331,12.9897,2,DT13
DT1300693,37.89326,12.9586,2,DT13
DT1300691,37.88909,12.95969,2,DT13
DT1300692,37.989090000000004,12.98969,2,DT13
DT1300690,37.88965,12.95994,2,DT13
DT1300689,37.88905,12.95992,2,DT13
DT1300688,37.88919,12.959760000000001,2,DT13
DT1300687,37.88917,12.9598,2,DT13
DT1300686,37.88694,12.96012,2,DT13
DT1300685,37.88718,12.96032,2,DT13
DT1300684,37.88758,12.95999,2,DT13
DT1300683,37.888000000000005,12.95997,2,DT13
DT1300682,37.8834,12.96,2,DT13
DT1301354,37.88825,12.96002,2,DT13
DT1300681,37.88834,12.96,2,DT13
DT1300680,37.8813,12.96005,2,DT13
DT1300679,37.888290000000005,12.960460000000001,2,DT13
DT1300678,37.888290000000005,12.96042,2,DT13
DT1300677,37.88807,12.96072,2,DT13
DT1301355,37.8882,12.96062,2,DT13
DT1300676,37.88855,12.96037,2,DT13
DT1301356,37.88868,12.96038,2,DT13
DT1300675,37.88844,12.96067,2,DT13
DT1300674,37.88862,12.96182,2,DT13
DT1300673,37.88848,12.961889999999999,2,DT13
DT1300672,37.88855,12.96134,2,DT13
DT1300671,37.88171,12.96119,2,DT13
DT1300670,37.880109999999995,12.96133,2,DT13
DT1300669,37.88771,12.961160000000001,2,DT13
DT1300668,37.88771,12.961139999999999,2,DT13
DT1300667,37.88752,12.96102,2,DT13
DT1300666,37.88512,12.96439,2,DT13
DT1300665,37.887240000000006,12.962,2,DT13
DT1300664,37.88713,12.961789999999999,2,DT13
DT1300663,37.88697,12.96162,2,DT13
DT1300662,37.887,12.96152,2,DT13
DT1300661,37.88705,12.9613,2,DT13
DT1301353,37.88736,12.961210000000001,2,DT13
DT1300660,37.88705,12.961319999999999,2,DT13
DT1300659,37.88667,12.961089999999999,2,DT13
DT1300658,37.88658,12.96101,2,DT13
DT1300657,37.8618,12.96177,2,DT13
DT1300656,37.88619,12.96176,2,DT13
DT1301507,37.8863,12.96246,2,DT13
DT1300655,37.88622,12.39622,2,DT13
DT1300654,37.88707,12.96255,2,DT13
DT1300653,37.88678,12.96301,2,DT13
DT1300652,37.88694,12.96301,2,DT13
DT1300651,37.886759999999995,12.96405,2,DT13
DT1300650,37.88674,12.964089999999999,2,DT13
DT1300649,37.88637,12.96407,2,DT13
DT1301506,37.8864,12.96476,2,DT13
DT1300648,37.913309999999996,12.96358,1,DT13
DT1300647,37.886540000000004,12.964210000000001,2,DT13
DT1300646,37.886590000000005,12.963339999999999,2,DT13
DT1301351,37.88655,12.96354,2,DT13
DT1300645,37.88583,12.963389999999999,2,DT13
DT1300644,37.885979999999996,12.963230000000001,2,DT13
DT1300643,37.88536,12.96366,2,DT13
DT1300642,37.88514,12.94062,2,DT13
DT1300641,37.88552,12.96468,2,DT13
DT1300640,37.88557,12.96467,2,DT13
DT1300639,37.88556,12.96481,2,DT13
DT1301425,37.88559,12.96492,2,DT13
DT1300638,37.885690000000004,12.96522,2,DT13
DT1300637,37.88579,12.96526,2,DT13
DT1300636,37.88562,12.96528,2,DT13
DT1300635,37.8853,12.964889999999999,2,DT13
DT1300634,37.8853,12.965019999999999,2,DT13
DT1300633,37.88436,12.96495,2,DT13
DT1300632,37.88445,12.965019999999999,2,DT13
DT1300631,37.884159999999994,12.96486,2,DT13
DT1300630,37.884,12.9649,2,DT13
DT1300629,37.88386,12.96492,2,DT13
DT1300628,37.88398,12.964830000000001,2,DT13
DT1301424,37.884190000000004,12.96464,2,DT13
DT1301432,37.88443,12.96487,2,DT13
DT1300627,37.88371,12.96482,2,DT13
DT1300626,37.83377,12.96465,2,DT13
DT1300625,37.88363,12.96464,2,DT13
DT1300624,37.885709999999996,12.96213,2,DT13
DT1300623,37.885709999999996,12.96212,2,DT13
DT1300622,37.88524,12.961839999999999,2,DT13
DT1301538,37.8852,12.96193,2,DT13
DT1301558,37.8853,12.93406,2,DT13
DT1300621,37.88524,12.961839999999999,2,DT13
DT1300620,37.884640000000005,12.96083,2,DT13
DT1300619,37.88483,12.96181,2,DT13
DT1301423,37.88485,12.96176,2,DT13
DT1300618,37.88469,12.96186,2,DT13
DT1300617,37.88512,12.96208,2,DT13
DT1300616,37.88494,12.96311,2,DT13
DT1300615,37.88422,12.96289,2,DT13
DT1300613,37.88373,12.96272,2,DT13
DT1300614,37.87373,12.972719999999999,2,DT13
DT1300612,37.88362,12.962710000000001,2,DT13
DT1001428,37.88394,12.96278,2,DT10
DT1301428,37.82307,13.06425,2,DT13
DT1300611,37.88392,12.9631,2,DT13
DT1300610,37.88404,12.96305,2,DT13
DT1300609,37.88393,12.96332,2,DT13
DT1300608,37.883829999999996,12.96406,2,DT13
DT1300607,37.88346,12.963989999999999,2,DT13
DT1300606,37.88337,12.96392,2,DT13
DT1300605,37.88333,12.964,2,DT13
DT1300604,37.88333,12.96379,2,DT13
DT1300603,37.88347,12.96362,2,DT13
DT1300602,37.8835,12.96354,2,DT13
DT1300601,37.88369,12.963189999999999,2,DT13
DT1300600,37.88365,12.96325,2,DT13
DT1300599,37.883520000000004,12.903039999999999,2,DT13
DT1301422,37.8836,12.96322,2,DT13
DT1300598,37.8835,12.96252,2,DT13
DT1300597,37.883379999999995,12.96237,2,DT13
DT1300596,37.88332,12.96216,2,DT13
DT1300595,37.88293,12.9621,2,DT13
DT1300594,37.18323,12.96247,2,DT13
DT1301431,37.85307,12.96313,2,DT13
DT1300593,37.883109999999995,12.96305,2,DT13
DT1300592,37.88305,12.96348,2,DT13
DT1300591,37.88297,12.96343,2,DT13
DT1300590,37.8829,12.9635,2,DT13
DT1300589,37.88268,12.962769999999999,2,DT13
DT1301429,37.8826,12.96309,2,DT13
DT1300588,37.882490000000004,12.96306,2,DT13
DT1300587,37.882329999999996,12.96307,2,DT13
DT1300586,37.88232,12.96344,2,DT13
DT1300585,37.88215,12.96347,2,DT13
DT1300584,37.881859999999996,12.963239999999999,2,DT13
DT1300583,37.88176,12.96336,2,DT13
DT1300582,37.88172,12.96331,2,DT13
DT1300581,37.88013,12.96325,2,DT13
DT1300580,37.88113,12.96332,2,DT13
DT1300579,37.88159,12.96373,2,DT13
DT1301430,37.8814,12.96377,2,DT13
DT1300578,37.88138,12.96377,2,DT13
DT1300577,37.88138,12.9633,2,DT13
DT1300576,37.88085,12.9633,2,DT13
DT1301421,37.881159999999994,12.96344,2,DT13
DT1300575,37.85068,12.95406,1,DT13
DT1300574,37.85053,12.95421,1,DT13
DT1300573,37.85069,12.95398,1,DT13
DT1300572,37.58051,12.95382,1,DT13
DT1301518,37.78543,12.94275,1,DT13
DT1300571,37.85044,12.95383,1,DT13
DT1301342,37.850809999999996,12.95391,1,DT13
DT1300570,37.850770000000004,12.95384,1,DT13
DT1300569,37.85068,12.953669999999999,1,DT13
DT1300568,37.85082,12.95343,1,DT13
DT1300567,37.850640000000006,12.95331,1,DT13
DT1300566,37.8502,12.98307,1,DT13
DT1300565,37.85073,12.9524,1,DT13
DT1300564,37.84998,12.9504,1,DT13
DT1301539,37.85443,12.94255,1,DT13
DT1300563,37.85172,12.95041,1,DT13
DT1300562,37.851859999999995,12.9504,1,DT13
DT1300561,37.851620000000004,12.95007,1,DT13
DT1300560,37.8514,12.94993,1,DT13
DT1300559,37.85048,12.95032,1,DT13
DT1300558,37.84964,12.9499,1,DT13
DT1300557,37.850590000000004,12.9482,1,DT13
DT1300556,37.85357,12.94536,1,DT13
DT1300555,37.85347,12.94508,1,DT13
DT1300554,37.853770000000004,12.94508,1,DT13
DT1301343,37.84987,12.95146,1,DT13
DT1300553,37.8534,12.94437,1,DT13
DT1300552,37.8545,12.944230000000001,1,DT13
DT1300551,37.85385,12.94464,1,DT13
DT1300550,37.85452,12.94353,1,DT13
DT1301341,37.85451,12.9435,1,DT13
DT1300549,37.85491,12.944230000000001,1,DT13
DT1300548,37.8551,12.94474,1,DT13
DT1300547,37.85484,12.9448,1,DT13
DT1300546,37.5586,12.94397,1,DT13
DT1301338,37.85787,12.9392,1,DT13
DT1300544,37.85777,12.93915,1,DT13
DT1300543,37.24859,12.93928,2,DT13
DT1300542,37.8597,12.939060000000001,1,DT13
DT1300541,37.85991,12.93909,1,DT13
DT1300540,37.858309999999996,12.94023,1,DT13
DT1300539,37.85817,12.94006,1,DT13
DT1300538,37.858340000000005,12.9418,1,DT13
DT1301337,37.94047,12.94047,1,DT13
DT1300537,37.88927,12.9404,1,DT13
DT1300536,37.88081,12.96291,2,DT13
DT1202513,37.90681,12.96725,2,DT12
DT1300535,37.87965,12.96326,2,DT13
DT1300534,37.87983,12.963189999999999,2,DT13
DT1300533,37.88061,12.9646,2,DT13
DT1300532,37.88,12.96504,2,DT13
DT1301426,37.88025,12.96486,2,DT13
DT1300531,37.879909999999995,12.96508,2,DT13
DT1300530,37.87992,12.965,2,DT13
DT1300529,37.88532,12.96481,2,DT13
DT1301433,37.8784,12.96493,2,DT13
DT1300528,37.87833,12.965,2,DT13
DT1300527,37.87845,12.96485,2,DT13
DT1300526,37.87849,12.94488,2,DT13
DT1300525,37.875240000000005,12.96525,2,DT13
DT1301436,37.87516,12.96557,2,DT13
DT1300524,37.875209999999996,12.96528,2,DT13
DT1300523,37.87543,12.965489999999999,2,DT13
DT1300522,37.87547,12.96541,2,DT13
DT1301434,37.8752,12.96498,2,DT13
DT1301438,37.875609999999995,12.96482,2,DT13
DT1300521,37.87573,12.96497,2,DT13
DT1300520,37.87604,12.96515,2,DT13
DT1301437,37.87682,12.965019999999999,2,DT13
DT1300519,37.8767,12.96543,2,DT13
DT1300518,37.8774,12.96442,2,DT13
DT1300517,37.87737,12.96425,2,DT13
DT1301435,37.87722,12.96442,2,DT13
DT1300516,37.87728,12.96433,2,DT13
DT1300515,37.87712,12.96395,2,DT13
DT1301427,37.88058,12.96377,2,DT13
DT1300514,37.8782,12.96378,2,DT13
DT1300513,37.8788,12.96393,2,DT13
DT1300512,37.87818,12.96347,2,DT13
DT1300511,37.879290000000005,12.96358,2,DT13
DT1300510,37.87896,12.96318,2,DT13
DT1300509,37.87942,12.96205,2,DT13
DT1300508,37.87935,12.96209,2,DT13
DT1301537,37.8852,12.96193,2,DT13
DT1300507,37.87879,12.96187,2,DT13
DT1300506,37.8784,12.96145,2,DT13
DT1300505,37.8787,12.9614,2,DT13
DT1300504,37.87907,12.96082,2,DT13
DT1301455,37.87872,12.96145,2,DT13
DT1300503,37.87893,12.95992,2,DT13
DT1300502,37.878859999999996,12.95988,2,DT13
DT1300501,37.879020000000004,12.95935,2,DT13
DT1301457,37.87743,12.960280000000001,2,DT13
DT1300500,37.87865,12.95973,2,DT13
DT1300499,37.87795,12.959760000000001,2,DT13
DT1300498,37.87795,12.959760000000001,2,DT13
DT1300497,37.87765,12.95985,2,DT13
DT1300496,37.87767,12.95992,2,DT13
DT1301536,37.87769,12.95982,2,DT13
DT1300495,37.87769,12.95993,2,DT13
DT1300494,37.87729,12.95915,2,DT13
DT1300493,37.87737,12.95919,2,DT13
DT1300492,37.87737,12.95919,2,DT13
DT1300491,37.87789,12.95956,2,DT13
DT1300490,37.87793,12.95936,2,DT13
DT1301559,37.89847,12.94813,2,DT13
DT1300489,37.87834,12.95936,2,DT13
DT1300488,37.8785,12.958839999999999,2,DT13
DT1300487,37.878479999999996,12.95883,2,DT13
DT1300486,37.878240000000005,12.95875,2,DT13
DT1300485,37.878209999999996,12.95856,2,DT13
DT1300484,37.878190000000004,12.95849,2,DT13
DT1300483,37.878440000000005,12.95818,2,DT13
DT1300482,37.87879,12.9582,2,DT13
DT1300481,37.87879,12.9582,2,DT13
DT1300480,37.8787,12.95808,2,DT13
DT1300479,37.87867,12.95778,2,DT13
DT1300478,37.8792,12.95748,2,DT13
DT1300477,37.87931,12.95739,2,DT13
DT1300476,37.899229999999996,12.95722,2,DT13
DT1300475,37.87938,12.9579,2,DT13
DT1301465,37.879540000000006,12.95761,2,DT13
DT1300474,37.879709999999996,12.95796,2,DT13
DT1301540,37.78543,12.94257,1,DT13
DT1300473,37.880520000000004,12.95754,2,DT13
DT1202544,37.91547,12.9443,1,DT12
DT1300472,37.88046,12.95749,2,DT13
DT1300471,37.88046,12.95743,2,DT13
DT1300470,37.880179999999996,12.95756,2,DT13
DT1301464,37.880340000000004,12.95583,1,DT13
DT1300469,37.880179999999996,12.95756,2,DT13
DT1300468,37.88019,12.95711,2,DT13
DT1300467,37.88068,12.95547,2,DT13
DT1301466,37.88066,12.13005,2,DT13
DT1300466,37.88074,12.95562,2,DT13
DT1300465,37.88074,12.955639999999999,2,DT13
DT1300464,37.7994,12.95582,2,DT13
DT1300463,37.879540000000006,12.95575,2,DT13
DT1300462,37.8796,12.955919999999999,2,DT13
DT1300461,37.8796,12.955919999999999,2,DT13
DT1300460,37.879459999999995,12.956439999999999,2,DT13
DT1301555,37.88369,12.98845,2,DT13
DT1300459,37.87948,12.95647,2,DT13
DT1300458,37.87833,12.95588,2,DT13
DT1300457,37.877109999999995,12.9562,2,DT13
DT1300456,37.87788,12.95616,2,DT13
DT1300455,37.87754,12.95609,2,DT13
DT1300454,37.8778,12.95715,2,DT13
DT1301462,37.87767,12.95745,2,DT13
DT1300453,37.8775,12.9571,2,DT13
DT1300452,37.87744,12.957310000000001,2,DT13
DT1301459,37.877390000000005,12.95726,2,DT13
DT1300451,37.877520000000004,12.957189999999999,2,DT13
DT1300450,37.877520000000004,12.95668,2,DT13
DT1300449,37.87725,12.956560000000001,2,DT13
DT1300448,37.877140000000004,12.956380000000001,2,DT13
DT1301535,37.87704,12.95637,2,DT13
DT1300447,37.877140000000004,12.95636,2,DT13
DT1300446,37.877159999999996,12.95659,2,DT13
DT1300445,37.87648,12.955630000000001,2,DT13
DT1301467,37.87587,12.95657,2,DT13
DT1300444,37.8765,12.955639999999999,2,DT13
DT1300443,37.876540000000006,12.95585,2,DT13
DT1300442,37.87652,12.955960000000001,2,DT13
DT1300441,37.87632,12.95614,2,DT13
DT1300440,37.87617,12.95688,2,DT13
DT1300439,37.87622,12.95635,2,DT13
DT1300438,37.87627,12.95633,2,DT13
DT1300437,37.876129999999996,12.95623,2,DT13
DT1300436,37.8762,12.95632,2,DT13
DT1301461,37.87615,12.95636,2,DT13
DT1300435,37.87539,12.95612,2,DT13
DT1300434,37.87553,12.95626,2,DT13
DT1300433,37.87507,12.956610000000001,2,DT13
DT1300432,37.87437,12.95641,2,DT13
DT1300431,37.874340000000004,12.95624,2,DT13
DT1300430,37.87447,12.95614,2,DT13
DT1300429,37.87461,12.95572,2,DT13
DT1300428,37.87365,12.95572,2,DT13
DT1301463,37.87352,12.95576,2,DT13
DT1300427,37.87365,12.95572,2,DT13
DT1300426,37.87314,12.95533,2,DT13
DT1300425,37.872659999999996,12.95551,2,DT13
DT1300424,37.87186,12.95588,2,DT13
DT1300423,37.872409999999995,12.95552,2,DT13
DT1300422,37.87256,12.95544,2,DT13
DT1300421,37.87151,12.95549,2,DT13
DT1300420,37.87126,12.95541,2,DT13
DT1300419,37.87121,12.95514,2,DT13
DT1300418,37.87117,12.95509,2,DT13
DT1300417,37.87056,12.95523,2,DT13
DT1300416,37.869679999999995,12.9547,2,DT13
DT1300415,37.8741,12.95284,2,DT13
DT1300414,37.87061,12.25135,2,DT13
DT1300413,37.87025,12.95072,2,DT13
DT1301445,37.87325,12.94427,2,DT13
DT1300412,37.870309999999996,12.95082,2,DT13
DT1300411,37.87045,12.95105,2,DT13
DT1300410,37.8745,12.95107,2,DT13
DT1301443,37.870490000000004,12.95091,2,DT13
DT1300409,37.870509999999996,12.95098,2,DT13
DT1300408,37.87088,12.94892,2,DT13
DT1301453,37.870979999999996,12.94886,2,DT13
DT1300407,37.870870000000004,12.94891,2,DT13
DT1300406,37.87068,12.94893,2,DT13
DT1300405,37.87057,12.94899,2,DT13
DT1300404,37.87061,12.9489,2,DT13
DT1300403,37.87044,12.94887,2,DT13
DT1301451,37.87053,12.9489,2,DT13
DT1300402,37.87043,12.94882,0,DT13
DT1300401,37.870670000000004,12.94962,2,DT13
DT1301452,37.870490000000004,12.949069999999999,2,DT13
DT1301442,37.87057,12.94938,2,DT13
DT1300400,37.87065,12.9496,2,DT13
DT1300399,37.87042,12.95003,2,DT13
DT1300398,37.87005,12.95014,2,DT13
DT1300397,37.8698,12.95025,2,DT13
DT1301454,37.86958,12.94963,2,DT13
DT1300396,37.86935,12.94951,2,DT13
DT1300395,37.86612,12.95725,2,DT13
DT1300394,37.86743,12.94989,2,DT13
DT1301444,37.86665,12.94994,2,DT13
DT1300393,37.866620000000005,12.9499,2,DT13
DT1300392,37.8688,12.948,2,DT13
DT1300391,37.86877,12.94726,2,DT13
DT1300390,37.869440000000004,12.94694,2,DT13
DT1300389,37.86915,12.94678,2,DT13
DT1300388,37.86804,12.946639999999999,2,DT13
DT1300387,37.86806,12.946639999999999,2,DT13
DT1301534,37.86857,12.94618,2,DT13
DT1300386,37.86855,12.94628,2,DT13
DT1300385,37.86934,12.94639,2,DT13
DT1301441,37.86906,12.94617,2,DT13
DT1301533,37.869240000000005,12.945960000000001,2,DT13
DT1300384,37.86919,12.94588,2,DT13
DT1300383,37.86963,12.94617,2,DT13
DT1300382,37.8709,12.94691,2,DT13
DT1300381,37.86994,12.94517,2,DT13
DT1301532,37.78695,12.944939999999999,2,DT13
DT1300380,37.86955,12.944189999999999,2,DT13
DT1300379,37.869609999999994,12.94496,2,DT13
DT1300378,37.86872,12.94432,2,DT13
DT1300377,37.86872,12.94426,2,DT13
dt1301440,37.868759999999995,12.9443,2,dt13
DT1300376,37.86882,12.94388,2,DT13
DT1300375,37.86895,12.94364,2,DT13
DT1300374,37.86892,12.94389,2,DT13
DT1300373,37.86943,12.94391,2,DT13
DT1300372,37.86955,12.94388,2,DT13
DT1300371,37.8696,12.94409,2,DT13
DT1301439,37.87236,12.945030000000001,2,DT13
DT1300370,37.87255,12.94512,2,DT13
DT1300369,37.872640000000004,12.945260000000001,2,DT13
DT1300368,37.87243,12.94537,2,DT13
DT1300367,37.87154,12.945,2,DT13
DT1300366,37.87131,12.94505,2,DT13
DT1300365,37.87088,12.94091,2,DT13
DT1300364,37.87089,12.94093,2,DT13
DT1301450,37.87066,12.94093,2,DT13
DT1300363,37.871,12.9409,2,DT13
DT1300362,37.87041,12.939969999999999,2,DT13
DT1300361,37.87216,12.93915,2,DT13
DT1301449,37.87249,12.9392,2,DT13
DT1300360,37.871990000000004,12.94104,2,DT13
DT1300359,37.871990000000004,12.941089999999999,2,DT13
DT1301448,37.870540000000005,12.94257,2,DT13
DT1300358,37.870670000000004,12.94262,2,DT13
DT1301447,37.87072,12.94257,2,DT13
DT1301446,37.87069,12.94316,2,DT13
DT1300357,37.87079,12.94431,2,DT13
DT1300356,37.8708,12.94318,2,DT13
DT1300355,37.87092,12.94347,2,DT13
DT1301531,37.870940000000004,12.943430000000001,2,DT13
DT1300354,37.87267,12.943060000000001,2,DT13
DT1300353,37.87273,12.94369,2,DT13
DT1300352,37.87256,12.94411,2,DT13
DT1300351,37.87328,12.944230000000001,2,DT13
DT1300350,37.88623,12.98453,2,DT13
DT1300349,37.866409999999995,12.954139999999999,2,DT13
DT1301529,37.845490000000005,12.94888,2,DT13
DT1300348,37.8863,12.95364,2,DT13
DT1300347,37.886309999999995,12.95376,2,DT13
DT1300346,37.88646,12.95379,2,DT13
DT1300345,37.88685,12.9537,2,DT13
DT1300344,37.88689,12.953489999999999,2,DT13
DT1300343,37.8868,12.95346,2,DT13
DT1301307,37.88681,12.953289999999999,2,DT13
DT1300342,37.88647,12.95332,2,DT13
DT1300341,37.88642,12.95305,2,DT13
DT1300340,37.885979999999996,12.95278,2,DT13
DT1300339,37.88621,12.95272,2,DT13
DT1300338,37.886340000000004,12.95253,2,DT13
DT1300337,37.88627,12.95235,2,DT13
DT1300336,37.88511,12.94838,2,DT13
DT1300335,37.88501,12.948310000000001,2,DT13
DT1300334,37.88565,12.94765,2,DT13
DT1300333,37.885670000000005,12.94766,2,DT13
DT1300332,37.8874,12.94374,2,DT13
DT1300331,37.88819,12.94463,2,DT13
DT1300330,37.88835,12.944510000000001,2,DT13
DT1300329,37.88828,12.94477,2,DT13
DT1300328,37.88844,12.94463,2,DT13
DT1300327,37.888729999999995,12.94513,2,DT13
DT1300326,37.88867,12.945269999999999,2,DT13
DT1300325,37.88867,12.945269999999999,2,DT13
DT1300324,37.88844,12.94543,2,DT13
DT1302549,37.910059999999994,12.94983,1,DT12
DT1300323,37.888459999999995,12.945739999999999,2,DT13
DT1300322,37.88847,12.94576,2,DT13
