hhid,Q4011,Q4012,Q4013,Q4014,Q4015,Q4016,Q4060,Q401,Q406
DT0100582,1,0,0,0,0,0,3,1,1
DT0100804,1,0,0,0,0,0,3,1,1
DT0600512,0,0,1,0,0,0,4,1,2
DT0100094,1,0,0,0,0,0,5,1,2
DT1300412,0,0,0,1,0,0,7,2,2
DT1300345,0,0,0,1,0,0,7,2,2
DT1000942,0,0,0,0,0,1,7,2,2
DT0800611,0,0,0,0,0,1,7,2,2
DT0901015,1,0,0,0,0,0,4,1,2
DT1001272,0,0,0,1,0,0,4,2,2
DT1200987,0,0,0,1,0,0,7,2,2
DT0500981,0,0,1,0,0,0,4,1,2
DT0100600,1,0,0,0,0,0,4,1,2
DT1000949,0,0,0,1,0,0,4,2,2
DT1201044,0,0,0,1,0,0,7,2,2
DT1201154,0,0,0,1,0,0,4,2,2
DT0100864,1,0,0,0,0,0,4,1,2
DT0101880,1,0,0,0,0,0,7,1,2
DT1301000,0,0,0,1,0,0,7,2,2
DT0601325,0,0,0,1,0,0,7,2,2
DT1300208,0,0,0,1,0,0,7,2,2
DT1200788,0,0,0,0,0,1,7,2,2
DT0100763,1,0,0,0,0,0,3,1,1
DT0200453,1,0,0,0,0,0,7,1,2
DT1000961,0,0,0,1,0,0,5,2,2
DT0900185,1,0,0,0,0,0,7,1,2
DT0701126,0,0,0,0,0,1,7,2,2
DT0800541,0,0,0,1,0,0,7,2,2
DT1000965,0,0,0,1,0,0,4,2,2
DT0501110,0,0,1,0,0,0,4,1,2
DT1000968,0,0,0,1,0,0,6,2,2
DT0700008,0,0,0,0,0,1,7,2,2
DT0800999,0,0,0,0,0,1,7,2,2
DT1100170,1,1,0,0,0,0,7,1,2
DT0800245,0,0,0,0,0,1,7,2,2
DT0801489,0,0,0,0,0,1,7,2,2
DT1100911,1,0,0,0,0,0,3,1,1
DT0801970,0,0,0,0,0,1,5,2,2
DT0101892,1,0,0,0,0,0,4,1,2
DT0500402,0,0,1,0,0,0,4,1,2
DT0300978,0,0,0,1,0,0,7,2,2
DT1100823,1,0,0,0,0,0,7,1,2
DT0601159,0,0,1,0,0,0,7,1,2
DT1200475,0,0,0,1,0,0,7,2,2
DT0200243,1,0,0,0,0,0,4,1,2
DT0900596,1,0,0,0,0,0,4,1,2
DT0800896,0,0,0,0,1,0,7,2,2
DT1000989,0,1,0,0,0,0,4,1,2
DT1300609,0,1,0,0,0,0,7,1,2
DT0401051,1,0,0,0,0,0,7,1,2
DT1000995,0,0,0,1,0,0,5,2,2
DT0600833,0,0,1,0,0,0,4,1,2
DT0900487,1,0,0,0,0,0,7,1,2
DT0800257,0,0,0,0,0,1,7,2,2
DT1100034,1,0,0,0,0,1,7,1,2
DT0701100,0,0,0,0,0,1,7,2,2
DT0800862,0,0,0,1,0,0,4,2,2
DT1100460,1,0,0,0,0,0,7,1,2
DT1201799,0,0,0,1,0,0,7,2,2
DT0500462,0,0,1,0,0,0,7,1,2
DT0600859,0,0,0,1,0,0,4,2,2
DT0900068,1,0,0,0,0,0,5,1,2
DT0500494,0,0,1,0,0,0,4,1,2
DT1300874,0,0,0,1,0,0,7,2,2
DT0900042,1,0,0,0,0,0,5,1,2
DT1300449,0,0,0,1,0,0,7,2,2
DT0301014,0,1,0,0,0,0,7,1,2
DT0201035,1,0,0,0,0,0,7,1,2
DT0100870,1,0,0,0,0,0,4,1,2
DT0700782,0,0,0,0,0,1,7,2,2
DT0100644,1,0,0,0,0,0,4,1,2
DT0102114,1,0,0,0,0,0,4,1,2
DT0201185,1,0,0,0,0,0,4,1,2
DT0900962,1,0,0,0,0,0,7,1,2
DT0101025,1,0,0,0,0,0,4,1,2
DT0800578,0,0,0,1,0,0,7,2,2
DT1200564,0,0,0,1,0,0,4,2,2
dt1100440,1,0,0,0,0,0,4,1,2
DT0102227,1,0,0,0,0,0,7,1,2
DT1200926,0,0,0,0,0,1,7,2,2
DT0801561,0,0,0,0,0,1,7,2,2
DT1001035,0,0,0,1,0,0,7,2,2
DT0100387,1,0,0,0,0,0,4,1,2
DT0101425,1,0,0,0,0,0,4,1,2
dt0400670,0,1,0,0,0,0,5,1,2
DT1000933,0,1,0,0,0,0,5,1,2
DT0101672,1,0,0,0,0,0,7,1,2
DT0800430,0,0,0,0,0,1,7,2,2
DT0800285,0,0,0,0,0,1,7,2,2
DT0500766,0,0,1,0,0,0,4,1,2
DT0900436,1,0,0,0,0,0,7,1,2
DT0801761,0,0,0,1,0,0,7,2,2
DT1201102,0,0,0,0,0,1,7,2,2
DT0701044,0,0,0,0,0,1,7,2,2
DT0800521,0,0,0,0,0,1,7,2,2
DT0800545,0,0,0,1,0,0,7,2,2
DT0201351,1,0,0,0,0,0,4,1,2
DT0102293,1,0,0,0,0,0,7,1,2
DT1101000,1,0,0,0,0,1,6,1,2
DT1100218,1,0,0,0,0,0,4,1,2
DT1001058,0,0,0,1,0,0,5,2,2
DT0701017,0,0,0,0,0,1,7,2,2
DT1000985,0,0,0,1,0,0,6,2,2
DT0801292,0,0,0,0,0,1,7,2,2
DT1001062,0,1,0,0,0,0,5,1,2
DT0900077,1,0,0,0,0,0,4,1,2
DT0500320,0,0,1,0,0,0,7,1,2
DT1200419,0,0,0,1,0,0,4,2,2
DT1300632,0,1,0,0,0,0,4,1,2
DT1300118,0,0,0,1,0,0,7,2,2
DT0800369,0,0,0,1,0,1,7,2,2
DT0201475,1,0,0,0,0,0,4,1,2
DT0300961,0,0,0,1,0,0,7,2,2
DT0102257,0,0,1,0,0,0,5,1,2
DT0500773,0,0,1,0,0,0,4,1,2
DT0800989,0,0,0,1,0,0,7,2,2
DT0101355,1,0,0,0,0,0,4,1,2
DT1200446,0,0,0,1,0,0,7,2,2
DT1100286,1,0,0,0,0,0,4,1,2
DT1001078,0,0,1,0,0,0,7,1,2
DT0401181,0,0,0,1,0,0,7,2,2
DT1300347,0,1,0,0,0,0,7,1,2
DT0102218,1,0,0,0,0,0,7,1,2
DT0600157,0,1,0,0,0,0,7,1,2
DT0100652,1,0,0,0,0,0,3,1,1
DT0101606,1,0,0,0,0,0,4,1,2
DT1301212,0,0,0,1,0,0,7,2,2
DT0101969,1,0,0,0,0,0,3,1,1
DT0800977,0,1,0,0,0,0,7,1,2
DT0700787,0,0,0,0,0,1,7,2,2
DT0100920,1,0,0,0,0,0,5,1,2
DT1200132,0,0,0,1,0,0,7,2,2
DT1201761,0,0,0,1,0,0,7,2,2
DT0700923,0,0,0,0,0,1,7,2,2
DT0101361,1,0,0,0,0,0,3,1,1
DT0100227,1,0,0,0,0,0,7,1,2
DT1100840,1,0,0,0,0,0,7,1,2
DT1301268,0,0,0,1,0,0,7,2,2
DT1001099,0,1,0,0,0,0,4,1,2
DT0100160,1,0,0,0,0,0,4,1,2
DT0100352,1,0,0,0,0,0,7,1,2
DT0600267,0,0,1,0,0,0,7,1,2
DT0300739,0,0,1,0,0,0,4,1,2
DT0700757,0,0,0,0,0,1,7,2,2
DT1001080,0,0,1,0,0,0,4,1,2
DT1100211,1,0,0,0,0,0,7,1,2
DT0101157,1,0,0,0,0,0,7,1,2
DT1001108,0,0,0,1,0,0,4,2,2
DT0802043,0,0,0,0,0,1,7,2,2
DT1001264,0,0,0,1,0,0,6,2,2
DT0101875,1,0,0,0,0,0,5,1,2
DT1200824,0,0,0,0,0,1,7,2,2
DT0900287,1,0,0,0,0,0,4,1,2
DT1201862,0,0,0,1,0,0,7,2,2
DT1201710,0,0,0,1,0,0,7,2,2
DT0101152,1,0,0,0,0,0,7,1,2
DT0700977,0,0,0,0,0,1,7,2,2
DT1001120,0,1,0,0,0,0,7,1,2
DT0101566,1,0,0,0,0,0,4,1,2
DT0201332,1,0,0,0,0,0,5,1,2
DT1001123,0,1,0,0,0,0,4,1,2
DT1300424,0,0,0,1,0,0,7,2,2
DT0100439,1,0,0,0,0,0,4,1,2
DT0201124,1,0,0,0,0,0,4,1,2
DT1200538,0,0,0,1,0,0,4,2,2
dt0900973,1,0,0,0,0,0,5,1,2
DT1101011,1,0,0,0,0,0,3,1,1
DT0501069,0,0,0,1,0,0,7,2,2
DT0101594,1,0,0,0,0,0,7,1,2
DT1001040,0,0,0,1,0,0,5,2,2
DT0101904,1,0,0,0,0,0,7,1,2
DT0100333,1,0,0,0,0,0,4,1,2
DT1001139,0,0,0,1,0,0,5,2,2
DT0501166,0,0,0,1,0,0,7,2,2
DT1202143,0,0,0,1,0,0,7,2,2
DT1200590,0,0,0,1,0,0,7,2,2
DT0900366,1,0,0,0,0,0,4,1,2
DT0300746,0,0,1,0,0,0,5,1,2
DT1200586,0,0,0,1,0,0,7,2,2
DT1301200,0,0,0,1,0,0,7,2,2
DT0800704,0,0,0,0,0,1,7,2,2
DT1100740,1,0,0,0,0,0,7,1,2
DT0900194,1,0,0,0,0,0,7,1,2
DT0301082,0,0,0,1,0,0,7,2,2
DT1300243,0,0,0,1,0,0,7,2,2
DT0801335,0,0,0,0,0,1,7,2,2
DT0300044,0,0,0,1,0,0,7,2,2
DT1300142,0,0,0,1,0,0,7,2,2
DT0601342,0,0,1,0,0,0,4,1,2
DT1101267,1,0,0,0,0,0,7,1,2
DT1001159,0,0,0,1,0,0,7,2,2
DT0101381,0,0,0,1,0,0,7,2,2
DT1000379,0,1,0,0,0,0,4,1,2
DT0800394,0,0,0,0,0,1,7,2,2
DT1300720,0,0,0,1,0,0,7,2,2
DT0100885,1,0,0,0,0,0,5,1,2
DT1000720,0,0,1,0,0,0,4,1,2
DT0900859,1,0,0,0,0,0,4,1,2
DT0601146,0,0,0,1,0,0,4,2,2
DT1200118,0,0,0,1,0,0,7,2,2
DT0101457,1,0,0,0,0,0,7,1,2
DT1001171,0,0,1,0,0,0,5,1,2
DT0101743,1,0,0,0,0,0,7,1,2
DT0700471,0,0,0,1,0,1,7,2,2
DT1000835,0,0,1,0,0,0,4,1,2
DT1001175,0,0,1,0,0,0,5,1,2
DT1100659,1,0,0,0,0,0,4,1,2
DT1200163,0,0,0,0,0,1,7,2,2
DT1100025,0,1,0,0,0,0,7,1,2
DT1202059,0,0,0,1,0,0,4,2,2
DT0301214,0,0,0,1,0,0,7,2,2
DT0101208,1,0,0,0,0,0,7,1,2
DT0500272,0,0,1,0,0,0,7,1,2
DT1100883,1,0,0,0,0,0,7,1,2
DT0900002,1,0,0,0,0,0,4,1,2
DT0801810,0,0,0,0,0,1,7,2,2
DT0500437,0,0,1,0,0,0,7,1,2
DT0802007,0,0,0,1,0,0,7,2,2
DT0101601,1,0,0,0,0,0,4,1,2
DT1101343,1,0,0,0,0,0,7,1,2
DT1201050,0,0,0,1,0,0,7,2,2
DT1001192,0,0,0,1,0,0,7,2,2
DT1100319,1,0,0,0,0,0,4,1,2
DT1201577,0,0,0,1,0,0,5,2,2
DT0800648,0,0,0,0,0,1,7,2,2
DT0200369,1,0,0,0,0,0,4,1,2
DT1001197,0,0,1,0,0,0,7,1,2
DT1001198,0,0,0,1,0,0,7,2,2
DT1300047,0,0,0,1,0,0,4,2,2
DT0700511,0,0,0,0,0,1,7,2,2
DT0900415,1,0,0,0,0,0,7,1,2
DT0700137,0,0,0,1,0,0,7,2,2
DT0700263,0,0,0,0,0,1,7,2,2
DT0200395,1,0,0,0,0,0,3,1,1
DT1202103,0,0,0,1,0,0,7,2,2
DT0601215,0,1,0,0,0,0,7,1,2
DT1001207,0,1,0,1,0,0,7,1,2
DT0900914,1,0,0,0,0,0,7,1,2
dt0701147,0,0,0,1,0,0,7,2,2
DT0800074,0,0,0,1,0,0,7,2,2
DT0800626,0,0,0,0,1,0,7,2,2
DT1301132,0,0,0,1,0,0,7,2,2
DT0300552,0,0,0,1,0,0,5,2,2
DT1301070,0,0,0,1,0,0,7,2,2
DT1202185,0,0,0,1,0,0,7,2,2
DT0500882,0,0,0,1,0,0,7,2,2
DT1200672,0,0,0,1,0,0,7,2,2
DT0201151,1,0,0,0,0,0,7,1,2
DT1001221,0,0,0,0,0,1,7,2,2
DT0201498,1,0,0,0,0,0,5,1,2
DT0101467,1,0,0,0,0,0,4,1,2
DT0600735,0,0,1,0,0,0,4,1,2
DT0801299,0,0,0,0,0,1,7,2,2
DT1001227,0,0,0,1,0,0,6,2,2
DT1301030,0,0,0,1,0,0,7,2,2
DT0800895,0,0,0,1,0,0,7,2,2
DT1001230,0,0,1,1,0,0,5,1,2
DT1001231,0,0,1,1,0,0,4,1,2
DT1300152,0,0,0,1,0,0,7,2,2
DT1001233,0,0,0,1,0,0,7,2,2
DT0300308,0,0,0,1,0,0,4,2,2
DT1201060,0,0,0,1,0,0,7,2,2
DT0100030,1,0,0,0,0,0,7,1,2
DT1300139,0,0,0,1,0,0,7,2,2
DT1201852,0,0,0,1,0,0,7,2,2
DT1001206,0,0,1,0,0,0,7,1,2
DT1001013,0,0,0,1,0,0,5,2,2
DT1201709,0,0,0,1,0,0,7,2,2
DT0400452,0,1,0,0,0,0,7,1,2
DT0200362,1,0,0,0,0,0,5,1,2
DT0101363,1,0,0,0,0,0,4,1,2
DT1100707,1,0,0,0,0,0,7,1,2
DT1201827,0,0,0,0,0,1,7,2,2
DT0101122,1,0,0,0,0,0,7,1,2
DT0102568,1,0,0,0,0,0,3,1,1
DT1001249,0,0,1,0,0,0,5,1,2
DT0200005,1,0,0,0,0,0,7,1,2
DT0700161,0,0,0,1,0,0,7,2,2
DT0101520,1,0,0,0,0,0,5,1,2
DT1300044,0,0,0,1,0,0,7,2,2
DT0300065,0,0,0,0,0,1,7,2,2
DT1300441,0,1,0,0,0,0,7,1,2
DT1200051,0,0,0,0,0,1,7,2,2
DT0800441,0,0,0,1,0,1,7,2,2
DT1200203,0,0,0,0,0,1,7,2,2
DT1001261,0,1,0,0,0,0,5,1,2
DT1001262,0,0,0,1,0,0,7,2,2
DT1100154,1,0,0,0,0,0,4,1,2
DT1201466,0,1,0,0,0,0,7,1,2
DT0900162,1,0,0,0,0,0,7,1,2
DT1202175,0,0,0,1,0,0,4,2,2
DT0900932,1,0,0,0,0,0,7,1,2
DT0200082,1,0,0,0,0,0,4,1,2
DT0500639,0,0,1,0,0,0,7,1,2
DT1200263,0,0,0,1,0,0,7,2,2
DT0801496,0,0,0,0,0,1,7,2,2
DT0101714,1,0,0,0,0,0,4,1,2
DT0801746,0,0,0,0,0,1,7,2,2
DT0400667,0,1,0,0,0,0,7,1,2
DT0900501,1,0,0,0,0,0,5,1,2
DT0900055,1,0,0,0,0,0,7,1,2
DT1200831,0,0,0,0,0,1,7,2,2
DT1001278,0,0,1,0,0,0,4,1,2
DT0600676,0,0,0,1,0,0,7,2,2
DT0301153,0,0,0,1,0,0,7,2,2
DT0600924,0,0,1,0,0,0,7,1,2
DT0400628,0,1,0,0,0,0,7,1,2
DT1021113,0,0,0,1,0,0,7,2,2
DT0601316,0,0,0,1,0,0,7,2,2
DT1300115,0,0,0,1,0,0,7,2,2
DT1100003,1,1,0,0,0,0,7,1,2
DT0500228,0,0,0,1,0,0,7,2,2
DT0800687,0,0,0,1,0,0,7,2,2
DT1301586,0,1,0,0,0,0,7,1,2
DT0101998,1,0,0,0,0,0,3,1,1
DT0600831,0,0,1,0,0,0,7,1,2
DT0300121,0,1,0,0,0,0,4,1,2
DT1100010,1,0,0,0,0,0,7,1,2
DT1001173,0,0,1,0,0,0,4,1,2
DT0900943,1,0,0,0,0,0,7,1,2
DT0400861,0,1,0,0,0,0,4,1,2
DT0800440,0,0,0,0,0,1,4,2,2
DT0300994,0,0,0,0,0,1,4,2,2
DT1101170,0,0,0,1,0,0,7,2,2
DT0500664,0,0,1,0,0,0,4,1,2
DT0600367,0,0,1,0,0,0,4,1,2
DT0200376,1,0,0,0,0,0,4,1,2
DT0400965,0,0,0,1,0,0,5,2,2
DT0801731,0,0,0,0,0,1,7,2,2
DT0301081,0,0,0,1,0,0,7,2,2
DT1200655,0,0,0,1,0,0,7,2,2
DT0102583,1,0,0,0,0,0,3,1,1
DT0700735,0,0,0,0,0,1,6,2,2
DT0300673,0,0,0,1,0,0,7,2,2
DT1100028,0,0,0,0,1,0,7,2,2
DT0700885,0,0,0,0,0,1,7,2,2
DT0100356,1,0,0,0,0,0,4,1,2
DT1101304,1,0,0,0,0,0,7,1,2
DT1201891,0,0,0,1,0,0,5,2,2
DT1100033,1,0,0,0,0,0,7,1,2
DT0700543,0,0,0,0,0,1,7,2,2
DT1100035,1,0,0,1,0,0,7,1,2
DT0401032,0,1,0,0,0,0,4,1,2
DT1201475,0,0,0,1,0,0,7,2,2
DT1201132,0,0,0,1,0,0,7,2,2
DT1100039,1,1,0,0,0,0,7,1,2
DT1101155,1,0,0,0,0,0,7,1,2
DT0200102,1,0,0,0,0,0,4,1,2
DT1000601,0,1,0,0,0,0,4,1,2
DT1300827,0,0,0,1,0,0,7,2,2
DT0100039,1,0,0,0,0,0,5,1,2
DT0100821,1,0,0,0,0,0,4,1,2
DT0701151,0,0,0,0,0,1,7,2,2
DT0500175,0,0,0,0,0,0,7,2,2
DT1200318,0,0,0,1,0,0,7,2,2
dt1100616,1,0,0,0,0,0,3,1,1
DT0600361,0,1,0,0,0,0,7,1,2
DT1000729,0,0,1,0,0,0,7,1,2
DT1100052,1,0,0,0,0,0,4,1,2
DT1101075,1,0,0,0,0,0,7,1,2
DT1100930,1,0,0,0,0,0,4,1,2
DT1000976,0,0,0,1,0,0,4,2,2
DT0201324,1,0,0,0,0,0,7,1,2
DT0400072,0,1,0,0,0,0,7,1,2
DT0900422,1,0,0,0,0,0,7,1,2
DT0601242,0,0,0,1,0,0,7,2,2
DT0900500,1,0,0,0,0,0,7,1,2
DT0300916,0,0,0,1,0,0,7,2,2
DT1100062,1,0,0,0,0,0,3,1,1
DT0801776,0,0,0,1,0,0,7,2,2
DT0200371,1,0,0,0,0,0,4,1,2
DT0900005,1,0,0,0,0,0,5,1,2
DT1101050,1,0,0,0,0,0,7,1,2
DT0600585,0,0,0,0,0,1,7,2,2
DT1200630,0,0,0,1,0,0,7,2,2
DT1300451,0,1,0,0,0,0,7,1,2
dt1100745,1,0,0,0,0,0,7,1,2
DT0102179,1,0,0,0,0,0,4,1,2
DT1000345,0,1,0,0,0,0,4,1,2
DT1200896,0,0,0,1,0,0,7,2,2
DT0201323,1,0,0,0,0,0,7,1,2
DT0801510,0,0,0,0,0,1,7,2,2
DT0900885,1,0,0,0,0,0,7,1,2
DT0900565,1,0,0,0,0,0,7,1,2
DT0601133,0,0,0,1,0,0,7,2,2
DT0101100,1,0,0,0,0,0,4,1,2
DT1201888,0,0,0,1,0,0,7,2,2
DT0500822,0,0,1,0,0,0,4,1,2
DT0201217,1,0,0,0,0,0,4,1,2
DT0102443,1,0,0,0,0,0,3,1,1
DT0900669,1,0,0,0,0,0,7,1,2
DT1100086,1,0,0,1,0,0,7,1,2
DT0102105,1,0,0,0,0,0,5,1,2
DT0500394,0,0,1,0,0,0,7,1,2
DT0400044,0,1,0,0,0,0,4,1,2
DT1200111,0,0,0,0,0,1,7,2,2
DT1202051,0,0,0,1,0,0,4,2,2
DT0801814,0,0,0,1,0,0,7,2,2
DT0301255,0,1,0,0,0,0,7,1,2
DT1100136,1,0,0,0,0,0,4,1,2
DT0800501,0,0,0,0,0,1,7,2,2
DT0301059,0,0,0,1,0,0,7,2,2
DT1200387,0,0,0,1,0,0,7,2,2
DT0102588,1,0,0,0,0,0,4,1,2
DT1201080,0,0,0,1,0,0,7,2,2
DT0301177,0,1,0,0,0,0,4,1,2
DT1100101,1,0,0,0,0,0,4,1,2
DT1100102,1,0,0,0,0,0,5,1,2
DT0900522,1,0,0,0,0,0,4,1,2
DT0300481,0,0,0,1,0,0,4,2,2
DT0201028,1,0,0,0,0,0,4,1,2
dt0700481,0,0,0,0,0,1,7,2,2
DT0200512,1,0,0,0,0,0,7,1,2
DT1100108,1,0,0,0,0,0,5,1,2
DT0500038,0,0,1,0,0,0,7,1,2
DT1300898,0,0,0,1,0,0,4,2,2
DT0601221,0,0,0,0,0,0,7,2,2
DT0401024,0,1,0,0,0,0,7,1,2
DT1300307,0,0,0,1,0,0,7,2,2
DT1200619,0,0,0,1,0,0,7,2,2
DT0102468,1,0,0,0,0,0,7,1,2
DT1001145,0,0,0,1,0,0,4,2,2
DT1300789,0,0,0,1,0,1,7,2,2
DT0101057,1,0,0,0,0,0,4,1,2
DT1100762,1,0,0,0,0,0,4,1,2
DT0700382,0,0,0,1,0,0,7,2,2
DT1201872,0,0,0,1,0,0,7,2,2
DT1000042,0,0,0,1,0,0,5,2,2
DT0201197,1,0,0,0,0,0,4,1,2
DT1300095,0,0,0,1,0,0,7,2,2
DT0500033,0,0,1,0,0,0,7,1,2
DT0800035,0,0,0,1,0,0,7,2,2
DT0200111,1,0,0,0,0,0,7,1,2
DT1200137,0,0,0,0,0,1,7,2,2
DT0801924,0,0,0,0,0,1,7,2,2
DT0101441,1,0,0,0,0,0,4,1,2
DT1000971,0,0,0,1,0,0,4,2,2
DT1300611,0,0,1,0,0,0,5,1,2
DT1101105,1,0,0,0,0,0,7,1,2
DT0500078,0,0,0,0,0,1,7,2,2
DT1000004,0,0,0,1,0,0,7,2,2
DT0700001,0,0,0,1,0,1,7,2,2
DT1100138,1,0,0,1,0,0,7,1,2
DT0801451,0,0,0,0,0,1,7,2,2
DT0301257,0,0,1,0,0,0,4,1,2
DT0800602,0,0,0,1,0,0,7,2,2
DT1100142,1,0,0,0,0,0,7,1,2
DT1001184,0,0,0,1,0,0,4,2,2
DT0700736,0,0,0,1,0,0,7,2,2
DT1100145,1,0,0,0,0,0,4,1,2
DT1200335,0,0,0,1,0,0,7,2,2
DT0801465,0,0,0,0,0,1,7,2,2
DT0101167,1,0,0,0,0,0,5,1,2
DT0100549,1,0,0,0,0,0,3,1,1
DT1100150,1,0,0,0,0,0,4,1,2
DT0501297,0,0,1,0,0,0,4,1,2
DT1100152,1,0,0,0,0,0,4,1,2
DT0500605,0,0,1,0,0,0,4,1,2
DT1200612,0,0,0,1,0,0,7,2,2
DT0300847,0,0,1,0,0,0,5,1,2
DT0600523,0,0,0,0,0,1,7,2,2
DT1100157,1,0,0,0,0,0,4,1,2
DT1100158,1,0,0,0,0,0,5,1,2
DT1100159,0,0,0,1,0,0,5,2,2
DT0500316,0,0,1,0,0,0,4,1,2
DT0501147,0,0,0,1,0,0,7,2,2
DT1300034,0,0,0,1,0,0,7,2,2
DT0600615,0,0,0,1,0,0,7,2,2
DT0800793,0,0,0,0,0,1,7,2,2
DT0500684,0,0,0,1,0,0,4,2,2
DT0800680,0,0,0,0,0,1,6,2,2
DT0100106,1,0,0,0,0,0,5,1,2
DT0501241,0,0,1,0,0,0,7,1,2
DT1200485,0,0,0,1,0,1,4,2,2
DT1300298,0,1,0,0,0,0,7,1,2
dt1100417,1,0,0,0,0,0,4,1,2
dt0701103,0,0,0,0,0,1,7,2,2
DT0501282,0,0,1,0,0,0,7,1,2
DT1101070,1,0,0,0,0,0,7,1,2
DT0200245,1,0,0,0,0,0,4,1,2
DT1100176,1,0,0,0,0,0,7,1,2
DT0900176,1,0,0,0,0,0,4,1,2
DT0400310,0,1,0,0,0,0,7,1,2
DT1000255,0,0,1,1,0,0,5,1,2
DT0300143,0,1,0,0,0,0,7,1,2
DT0700416,0,0,0,1,0,0,7,2,2
DT0200200,1,0,0,0,0,0,4,1,2
DT1100831,1,0,0,0,0,0,4,1,2
DT1100658,1,0,0,0,0,0,4,1,2
DT0800816,0,0,0,0,0,1,7,2,2
DT1200671,0,0,0,1,0,0,4,2,2
DT0700323,0,0,0,1,0,0,7,2,2
DT0900295,1,0,0,0,0,0,4,1,2
DT0101097,1,0,0,0,0,0,7,1,2
DT1100190,1,0,0,0,0,0,7,1,2
DT1300888,0,0,0,1,0,0,7,2,2
DT0801904,0,0,0,1,0,0,7,2,2
DT1201477,0,0,0,1,0,0,3,2,1
DT0700667,0,0,0,0,0,1,7,2,2
DT1201571,0,0,0,1,0,0,7,2,2
DT0100011,1,0,0,0,0,0,4,1,2
DT1201369,0,0,0,1,0,0,7,2,2
DT0201178,1,0,0,0,0,0,4,1,2
DT1100125,1,0,0,0,0,0,7,1,2
DT1100447,1,0,0,0,0,0,4,1,2
DT1201201,0,0,0,1,0,0,5,2,2
DT0600303,0,0,1,0,0,0,7,1,2
DT1300562,0,0,0,0,0,1,7,2,2
DT1100204,1,0,0,0,0,0,7,1,2
DT1200350,0,0,0,1,0,0,7,2,2
DT1300592,0,0,0,0,0,1,7,2,2
DT0500490,0,0,1,0,0,0,7,1,2
DT0200638,1,0,0,0,0,0,7,1,2
DT0201501,1,0,0,0,0,0,5,1,2
DT0801009,0,0,0,0,0,1,5,2,2
DT1200398,0,0,0,1,0,0,7,2,2
DT0501118,0,0,1,0,0,0,4,1,2
DT1301143,0,0,0,0,1,0,7,2,2
DT0301131,0,0,0,1,0,0,7,2,2
DT0700211,0,0,0,0,0,1,7,2,2
DT0400277,0,0,0,1,0,0,7,2,2
DT0100014,0,0,1,0,0,0,7,1,2
DT1200384,0,0,0,1,0,0,7,2,2
DT0500410,0,0,1,0,0,0,5,1,2
DT1300218,0,0,0,1,0,0,7,2,2
DT0600471,0,0,1,0,0,1,7,1,2
DT1300777,0,0,0,1,0,0,7,2,2
DT0300946,0,0,0,1,0,0,7,2,2
DT0600091,0,1,0,1,0,0,7,1,2
DT0100772,1,0,0,0,0,0,3,1,1
dt0901000,1,0,0,0,0,0,4,1,2
DT0101401,1,0,0,0,0,0,3,1,1
DT0800263,0,0,0,0,0,1,7,2,2
DT0800143,0,0,0,1,0,0,7,2,2
DT1301096,0,0,0,1,0,0,5,2,2
DT1201389,0,0,0,1,0,0,7,2,2
DT0900159,1,0,0,0,0,0,7,1,2
DT0600012,0,0,0,1,0,0,7,2,2
DT1100234,1,0,0,0,0,0,7,1,2
DT1201561,0,0,0,1,0,0,5,2,2
DT1201253,0,0,0,1,0,0,7,2,2
DT0200038,1,0,0,0,0,0,5,1,2
DT0600911,0,0,1,0,0,0,7,1,2
dt1100414,1,0,0,0,0,0,4,1,2
DT1100240,1,0,0,0,0,0,7,1,2
DT1301147,0,1,0,0,0,0,7,1,2
DT0601330,0,0,0,1,0,0,7,2,2
DT1200580,0,0,0,1,0,0,7,2,2
DT0700755,0,0,0,0,0,1,7,2,2
DT1201188,0,0,0,1,0,0,7,2,2
DT0100468,1,0,0,0,0,0,4,1,2
DT1301175,0,0,0,0,1,0,7,2,2
DT0100693,1,0,0,0,0,0,3,1,1
DT1200198,0,0,0,0,0,1,7,2,2
DT1000616,0,1,0,0,0,0,7,1,2
DT1100251,1,0,0,0,0,0,7,1,2
DT1100252,0,0,0,1,0,0,7,2,2
DT1100766,1,0,0,0,0,0,4,1,2
dt0400467,0,0,0,0,0,1,4,2,2
DT1300749,0,0,0,1,0,0,7,2,2
DT1000542,0,1,0,0,0,0,7,1,2
DT0700412,0,0,0,1,0,0,7,2,2
DT0300571,0,0,0,0,0,1,7,2,2
DT0500579,0,0,0,1,0,0,3,2,1
DT1100674,1,0,0,0,0,0,7,1,2
DT1300734,0,0,0,1,0,0,7,2,2
DT0600550,0,0,0,0,0,1,7,2,2
DT0300845,0,1,0,0,0,0,4,1,2
DT1200513,0,0,0,1,0,0,7,2,2
DT1200081,0,0,0,1,0,0,7,2,2
DT0101114,0,0,1,0,0,0,4,1,2
DT0600584,0,0,0,0,0,1,7,2,2
DT1100011,1,0,0,0,0,0,7,1,2
DT0600748,0,0,1,0,0,0,4,1,2
DT0100556,1,0,0,0,0,0,4,1,2
DT0200144,1,0,0,0,0,0,7,1,2
DT0900737,1,0,0,0,0,0,5,1,2
DT1202179,0,0,0,1,0,0,5,2,2
DT1100274,1,0,0,1,0,0,7,1,2
DT0101102,1,0,0,0,0,0,5,1,2
DT0102431,1,0,0,0,0,0,7,1,2
